=== SUMMARY BY STAGE ===
Subject,Age,Gender,Group,Stage,Mean_RT_ms,Mean_RT_Congruent,Mean_RT_Incongruent,Correct_Count,Total_Count,Accuracy_Percent
27-014,27,male,ODOR,Baseline,3228,3192,3269,23,24,96
27-014,27,male,ODOR,Filtering,4041,4450,3768,10,12,83
27-014,27,male,ODOR,Correlation,3312,2750,3925,23,24,96

=== SUMMARY BY BLOCK ===
Subject,Age,Gender,Group,Stage,BlockID,Mean_RT_ms,Mean_RT_Congruent,Mean_RT_Incongruent,Total_Block_Time_ms,Correct_Count,Total_Count,Accuracy_Percent
27-014,27,male,ODOR,Correlation,Correlation_1,7,PEA,745,congruent,V,correct,2579
27-014,27,male,ODOR,Correlation,Correlation_1,8,Indole,482,congruent,B,correct,2681
27-014,27,male,ODOR,Correlation,Correlation_1,9,PEA,745,congruent,V,correct,2226
27-014,27,male,ODOR,Correlation,Correlation_1,10,Indole,482,congruent,B,correct,3332
27-014,27,male,ODOR,Correlation,Correlation_1,11,PEA,745,congruent,V,correct,3369
27-014,27,male,ODOR,Correlation,Correlation_1,12,PEA,745,congruent,V,correct,2964
27-014,27,male,ODOR,Correlation,Correlation_2,1,PEA,482,incongruent,V,incorrect,3221
27-014,27,male,ODOR,Correlation,Correlation_2,2,PEA,482,incongruent,B,correct,3545
27-014,27,male,ODOR,Correlation,Correlation_2,3,Indole,745,incongruent,V,correct,3806
27-014,27,male,ODOR,Correlation,Correlation_2,4,Indole,745,incongruent,V,correct,3666
27-014,27,male,ODOR,Correlation,Correlation_2,5,PEA,482,incongruent,B,correct,4631
27-014,27,male,ODOR,Correlation,Correlation_2,6,PEA,482,incongruent,B,correct,2787
27-014,27,male,ODOR,Correlation,Correlation_2,7,PEA,482,incongruent,B,correct,4591
27-014,27,male,ODOR,Correlation,Correlation_2,8,Indole,745,incongruent,V,correct,3476
27-014,27,male,ODOR,Correlation,Correlation_2,9,Indole,745,incongruent,V,correct,2956
27-014,27,male,ODOR,Correlation,Correlation_2,10,Indole,745,incongruent,V,correct,6981
27-014,27,male,ODOR,Correlation,Correlation_2,11,Indole,745,incongruent,V,correct,3626
27-014,27,male,ODOR,Correlation,Correlation_2,12,PEA,482,incongruent,B,correct,3106
